RegionID,RegionName,City,State,Metro,CountyName,SizeRank,2017-01
84564,60534,Lyons,IL,Chicago,Cook,7610,131
62479,12209,Albany,NY,Albany,Albany,7611,111
68176,24504,Lynchburg,VA,Lynchburg,Lynchburg City,7612,46
72875,33868,Polk City,FL,Lakeland,Polk,7613,105
99340,97503,White City,OR,Medford,Jackson,7614,149
66256,20166,Sterling,VA,Washington,Loudoun,7615,233
66051,19734,Townsend,DE,Philadelphia,New Castle,7616,140
67043,21787,Taneytown,MD,Baltimore,Carroll,7617,153
66022,19609,West Wyomissing,PA,Reading,Berks,7618,106
75157,39117,Morton,MS,,Scott,7619,88
60550,7035,Lincoln Park,NJ,New York,Morris,7620,214
74711,38201,Mc Kenzie,TN,,Carroll,7621,53
76981,44074,Oberlin,OH,Cleveland,Lorain,7622,87
64327,15825,Brookville,PA,,Jefferson,7623,105
74621,38058,Munford,TN,Memphis,Tipton,7624,80
63827,15005,Economy,PA,Pittsburgh,Beaver,7625,112
70175,28731,Flat Rock,NC,Asheville,Henderson,7626,142
61133,8628,Ewing,NJ,Trenton,Mercer,7627,124
100236,99518,Anchorage,AK,Anchorage,Anchorage,7628,178
60734,7643,Little Ferry,NJ,New York,Bergen,7629,195
71557,31535,Douglas,GA,Douglas,Coffee,7630,63
77307,44707,Canton,OH,Canton,Stark,7631,60
97875,94931,Cotati,CA,Santa Rosa,Sonoma,7632,346
88742,70669,Westlake,LA,Lake Charles,Calcasieu,7633,91
97323,93543,Littlerock,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7634,165
87871,68122,Omaha,NE,Omaha,Douglas,7635,120
73282,35043,Chelsea,AL,Birmingham,Shelby,7636,146
60982,8093,Westville,NJ,Philadelphia,Gloucester,7637,105
67518,23075,Highland Springs,VA,Richmond,Henrico,7638,94
65114,17566,East Drumore Township,PA,Lancaster,Lancaster,7639,138
73174,34688,Tarpon Springs,FL,Tampa,Pinellas,7640,151
71680,31793,Tifton,GA,Tifton,Tift,7641,81
95839,89143,Las Vegas,NV,Las Vegas,Clark,7642,123
99350,97530,Jacksonville,OR,Medford,Jackson,7643,212
73048,34229,Osprey,FL,North Port-Sarasota-Bradenton,Sarasota,7644,201
73143,34607,Hernando Beach,FL,Tampa,Hernando,7645,144
65856,19317,Chadds Ford Township,PA,Philadelphia,Delaware,7646,170
78611,47446,Mitchell,IN,Bedford,Lawrence,7647,58
63541,14467,Henrietta,NY,Rochester,Monroe,7648,108
70424,29356,Landrum,SC,Greenville,Greenville,7649,100
417439,85131,Eloy,AZ,Phoenix,Pinal,7650,67
61783,10307,New York,NY,New York,Richmond,7651,312
71608,31636,Lake Park,GA,Valdosta,Lowndes,7652,77
73958,36587,Wilmer,AL,Mobile,Mobile,7653,76
99273,97426,Creswell,OR,Eugene,Lane,7654,162
66560,20695,White Plains,MD,Washington,Charles,7655,147
78170,46540,Middlebury,IN,Elkhart,Elkhart,7656,108
60865,7921,Bedminster,NJ,New York,Somerset,7657,274
58786,2482,Wellesley,MA,Boston,Norfolk,7658,493
60086,6019,Canton,CT,Hartford,Hartford,7659,161
61901,10707,Tuckahoe,NY,New York,Westchester,7660,317
67101,21911,Rising Sun,MD,Philadelphia,Cecil,7661,142
99360,97540,Talent,OR,Medford,Jackson,7662,178
62670,12569,Town of Pleasant Valley,NY,New York,Dutchess,7663,151
73724,36064,Pike Road,AL,Montgomery,Montgomery,7664,97
78291,46809,Fort Wayne,IN,Fort Wayne,Allen,7665,59
90616,75009,Celina,TX,Dallas-Fort Worth,Collin,7666,131
91481,76567,Rockdale,TX,,Milam,7667,63
66638,20794,Jessup,MD,Baltimore,Howard,7668,209
97175,93241,Lamont,CA,Bakersfield,Kern,7669,100
58614,2093,Wrentham,MA,Boston,Norfolk,7670,224
60135,6078,Suffield,CT,Hartford,Hartford,7671,151
61919,10918,Town of Chester,NY,New York,Orange,7672,146
73347,35146,Springville,AL,Birmingham,Saint Clair,7673,105
77313,44714,Canton,OH,Canton,Stark,7674,62
92190,77995,Yoakum,TX,,Lavaca,7675,55
93306,80230,Denver,CO,Denver,Denver,7676,279
65869,19344,Honey Brook Township,PA,Philadelphia,Chester,7677,136
58625,2111,Boston,MA,Boston,Suffolk,7678,966
60278,6382,Montville,CT,New London,New London,7679,133
62139,11545,Glen Head,NY,New York,Nassau,7680,414
90897,75428,Commerce,TX,Dallas-Fort Worth,Hunt,7681,49
63526,14437,Dansville,NY,Rochester,Livingston,7682,66
87879,68133,Papillion,NE,Omaha,Sarpy,7683,107
96326,91207,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7684,479
66525,20636,Hollywood,MD,California-Lexington Park,Saint Marys,7685,163
91234,76085,Weatherford,TX,Dallas-Fort Worth,Parker,7686,116
71699,31820,Midland,GA,Columbus,Muscogee,7687,92
73101,34436,Floral City,FL,Homosassa Springs,Citrus,7688,88
85964,63147,Saint Louis,MO,St. Louis,Saint Louis City,7689,51
62667,12566,Shawangunk,NY,Kingston,Ulster,7690,114
92632,78721,Austin,TX,Austin,Travis,7691,226
96037,90056,Ladera Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7692,446
78608,47441,Linton,IN,,Greene,7693,51
87122,66206,Leawood,KS,Kansas City,Johnson,7694,185
59043,3109,Manchester,NH,Manchester,Hillsborough,7695,158
69632,27958,Moyock,NC,Virginia Beach,Currituck,7696,129
60582,7073,East Rutherford,NJ,New York,Bergen,7697,198
65021,17319,Newberry Township,PA,York,York,7698,118
75324,39482,Sumrall,MS,Hattiesburg,Lamar,7699,75
92295,78163,Bulverde,TX,San Antonio,Comal,7700,140
92831,79102,Amarillo,TX,Amarillo,Potter,7701,69
94719,85003,Phoenix,AZ,Phoenix,Maricopa,7702,234
60231,6260,Putnam,CT,Worcester,Windham,7703,117
98555,96019,Shasta Lake,CA,Redding,Shasta,7704,144
68230,24588,Rustburg,VA,Lynchburg,Campbell,7705,92
90514,74743,Hugo,OK,,Choctaw,7706,51
78941,48065,Romeo,MI,Detroit,Macomb,7707,132
60799,7760,Rumson,NJ,New York,Monmouth,7708,384
84307,60044,Lake Bluff,IL,Chicago,Lake,7709,232
72379,33042,Summerland Key,FL,Key West,Monroe,7710,422
77419,45050,Monroe,OH,Cincinnati,Butler,7711,99
73336,35128,Pell City,AL,Birmingham,Saint Clair,7712,104
72013,32456,Port Saint Joe,FL,Panama City,Gulf,7713,155
66587,20732,Chesapeake Beach,MD,Washington,Calvert,7714,164
67754,23510,Norfolk,VA,Virginia Beach,Norfolk City,7715,207
62672,12571,Town of Red Hook,NY,New York,Dutchess,7716,177
71745,32038,Fort White,FL,Lake City,Columbia,7717,96
69759,28168,Vale,NC,Charlotte,Lincoln,7718,83
74807,38382,Trenton,TN,,Gibson,7719,48
69757,28166,Troutman,NC,Charlotte,Iredell,7720,109
75364,39577,Wiggins,MS,,Stone,7721,68
87889,68147,Bellevue,NE,Omaha,Sarpy,7722,91
93208,80018,Aurora,CO,Denver,Arapahoe,7723,188
69253,27239,Denton,NC,Winston-Salem,Davidson,7724,87
66922,21617,Centreville,MD,Baltimore,Queen Annes,7725,149
81164,53037,Town of Jackson,WI,Milwaukee,Washington,7726,123
60695,7502,Paterson,NJ,New York,Passaic,7727,133
61204,8835,Manville,NJ,New York,Somerset,7728,179
62132,11518,East Rockaway,NY,New York,Nassau,7729,290
66024,19611,Reading,PA,Reading,Berks,7730,83
60441,6786,Plymouth,CT,Torrington,Litchfield,7731,120
65390,18229,Jim Thorpe,PA,Allentown,Carbon,7732,95
74464,37757,Jacksboro,TN,Knoxville,Campbell,7733,82
78402,47012,Brookville,IN,,Franklin,7734,74
58883,2743,Acushnet,MA,Providence,Bristol,7735,175
82275,55425,Bloomington,MN,Minneapolis-St Paul,Hennepin,7736,203
72824,33785,Indian Rocks Beach,FL,Tampa,Pinellas,7737,338
58974,2896,North Smithfield,RI,Providence,Providence,7738,158
67080,21853,Princess Anne,MD,Salisbury,Somerset,7739,78
74225,37185,Waverly,TN,,Humphreys,7740,67
74800,38375,Selmer,TN,,McNairy,7741,55
78443,47122,Georgetown,IN,Louisville/Jefferson County,Floyd,7742,108
67355,22664,Woodstock,VA,,Shenandoah,7743,125
79769,49457,Twin Lake,MI,Muskegon,Muskegon,7744,94
62775,12828,Town of Fort Edward,NY,Glens Falls,Washington,7745,104
77507,45216,Cincinnati,OH,Cincinnati,Hamilton,7746,57
98164,95388,Winton,CA,Merced,Merced,7747,132
71523,31408,Garden City,GA,Savannah,Chatham,7748,75
99261,97411,Bandon,OR,Coos Bay,Coos,7749,160
73480,35476,Northport,AL,Tuscaloosa,Tuscaloosa,7750,71
75101,38965,Water Valley,MS,,Yalobusha,7751,59
97383,93640,Mendota,CA,Fresno,Fresno,7752,114
70065,28610,Claremont,NC,Hickory,Catawba,7753,80
69190,27045,Rural Hall,NC,Winston-Salem,Forsyth,7754,79
78099,46341,Hebron,IN,Chicago,Porter,7755,102
72000,32439,Freeport,FL,Crestview-Fort Walton Beach-Destin,Walton,7756,114
93692,81122,Bayfield,CO,Durango,La Plata,7757,177
91349,76273,Whitesboro,TX,Sherman,Grayson,7758,80
58751,2375,Easton,MA,Providence,Bristol,7759,217
59836,5156,Town of Springfield,VT,Claremont,Windsor,7760,76
99718,98328,Eatonville,WA,Seattle,Pierce,7761,173
60660,7419,Hardyston,NJ,New York,Sussex,7762,131
84515,60464,Palos Park,IL,Chicago,Cook,7763,171
96869,92408,San Bernardino,CA,Riverside,San Bernardino,7764,193
79249,48509,Burton,MI,Flint,Genesee,7765,63
399678,93636,Madera,CA,Madera,Madera,7766,155
79012,48144,Lambertville,MI,Monroe,Monroe,7767,99
63902,15104,North Braddock,PA,Pittsburgh,Allegheny,7768,35
76572,43203,Columbus,OH,Columbus,Franklin,7769,65
78989,48117,Carleton,MI,Monroe,Monroe,7770,109
66749,21048,Finksburg,MD,Baltimore,Carroll,7771,181
61835,10522,Dobbs Ferry,NY,New York,Westchester,7772,390
63882,15074,Rochester Township,PA,Pittsburgh,Beaver,7773,78
79063,48208,Detroit,MI,Detroit,Wayne,7774,42
58247,1077,Southwick,MA,Springfield,Hampden,7775,161
65560,18651,Plymouth Township,PA,Scranton,Luzerne,7776,36
78905,48015,Center Line,MI,Detroit,Macomb,7777,67
75223,39232,Flowood,MS,Jackson,Rankin,7778,101
75931,41129,Catlettsburg,KY,Huntington,Boyd,7779,77
91369,76367,Iowa Park,TX,Wichita Falls,Wichita,7780,61
60617,7114,Newark,NJ,New York,Essex,7781,126
75337,39530,Biloxi,MS,Gulfport,Harrison,7782,63
94999,85615,Hereford,AZ,Sierra Vista,Cochise,7783,106
58438,1588,Whitinsville,MA,Worcester,Worcester,7784,170
65311,18031,Upper Macungie,PA,Allentown,Lehigh,7785,132
96731,92210,Indian Wells,CA,Riverside,Riverside,7786,260
99240,97383,Stayton,OR,Salem,Marion,7787,160
69382,27523,Apex,NC,Raleigh,Wake,7788,149
73392,35222,Birmingham,AL,Birmingham,Jefferson,7789,139
94961,85390,Wickenburg,AZ,Phoenix,Maricopa,7790,149
64621,16507,Erie,PA,Erie,Erie,7791,40
93827,81632,Edwards,CO,Edwards,Eagle,7792,332
58788,2493,Weston,MA,Boston,Middlesex,7793,502
61828,10514,Chappaqua,NY,New York,Westchester,7794,342
58789,2494,Needham,MA,Boston,Norfolk,7795,406
75187,39170,Terry,MS,Jackson,Hinds,7796,88
97258,93428,Cambria,CA,San Luis Obispo,San Luis Obispo,7797,402
100387,99712,Fairbanks,AK,Fairbanks,Fairbanks North Star,7798,127
58523,1863,Chelmsford,MA,Boston,Middlesex,7799,215
71811,32132,Edgewater,FL,Daytona Beach,Volusia,7800,101
73248,34987,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie,7801,128
87033,66012,Bonner Springs,KS,Kansas City,Wyandotte,7802,113
79251,48529,Burton,MI,Flint,Genesee,7803,47
74776,38344,Huntingdon,TN,,Carroll,7804,47
74226,37186,Westmoreland,TN,Nashville,Sumner,7805,83
77248,44632,Hartville,OH,Canton,Stark,7806,97
60877,7936,East Hanover,NJ,New York,Morris,7807,239
78594,47424,Bloomfield,IN,,Greene,7808,60
81393,53572,Mount Horeb,WI,Madison,Dane,7809,124
66772,21090,Linthicum Heights,MD,Baltimore,Anne Arundel,7810,194
79726,49408,Fennville,MI,Holland,Allegan,7811,111
98850,96708,Haiku,HI,Kahului,Maui,7812,484
62366,12061,Town of East Greenbush,NY,Albany,Rensselaer,7813,137
94110,83316,Buhl,ID,Twin Falls,Twin Falls,7814,80
71858,32204,Jacksonville,FL,Jacksonville,Duval,7815,132
60679,7452,Glen Rock,NJ,New York,Bergen,7816,315
73630,35824,Huntsville,AL,Huntsville,Madison,7817,89
62195,11713,Bellport,NY,New York,Suffolk,7818,188
58568,1966,Rockport,MA,Boston,Essex,7819,333
74581,38004,Atoka,TN,Memphis,Tipton,7820,80
94963,85501,Globe,AZ,Payson,Gila,7821,90
99810,98446,Summit,WA,Seattle,Pierce,7822,162
58294,1220,Town of Adams,MA,Pittsfield,Berkshire,7823,100
72006,32446,Marianna,FL,,Jackson,7824,64
69770,28207,Charlotte,NC,Charlotte,Mecklenburg,7825,308
61952,10970,Mount Ivy,NY,New York,Rockland,7826,197
60972,8083,Somerdale,NJ,Philadelphia,Camden,7827,107
68551,25304,Charleston,WV,Charleston,Kanawha,7828,96
69328,27377,Whitsett,NC,,Guilford,7829,84
77310,44710,Canton,OH,Canton,Stark,7830,51
91016,75657,Jefferson,TX,,Marion,7831,57
72484,33182,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,7832,179
62245,11771,Oyster Bay,NY,New York,Nassau,7833,373
72181,32736,Eustis,FL,Orlando,Lake,7834,120
60338,6480,Town of Portland,CT,Hartford,Middlesex,7835,137
63822,14905,Town of Elmira,NY,Elmira,Chemung,7836,70
88821,70812,Baton Rouge,LA,Baton Rouge,East Baton Rouge,7837,77
100153,99204,Spokane,WA,Spokane,Spokane,7838,131
60337,6479,Southington,CT,Hartford,Hartford,7839,159
61879,10589,Somers,NY,New York,Westchester,7840,274
67050,21795,Williamsport,MD,Hagerstown,Washington,7841,124
65874,19350,New Garden Township,PA,Philadelphia,Chester,7842,134
88827,70818,Baton Rouge,LA,Baton Rouge,East Baton Rouge,7843,103
70648,29670,Pendleton,SC,Greenville,Anderson,7844,86
417461,85123,Casa Grande,AZ,Phoenix,Pinal,7845,76
96087,90211,Beverly Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7846,915
99662,98252,Granite Falls,WA,Seattle,Snohomish,7847,196
66572,20712,Mount Rainier,MD,Washington,Prince Georges,7848,243
81285,53205,Milwaukee,WI,Milwaukee,Milwaukee,7849,57
99797,98418,Tacoma,WA,Seattle,Pierce,7850,162
70139,28690,Valdese,NC,Hickory,Burke,7851,74
73035,34211,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee,7852,183
81353,53527,Town of Cottage Grove,WI,Madison,Dane,7853,124
71231,30607,Athens,GA,Athens,Clarke,7854,76
64610,16441,Waterford Township,PA,Erie,Erie,7855,101
98089,95304,Tracy,CA,Stockton,San Joaquin,7856,205
58368,1450,Groton,MA,Boston,Middlesex,7857,209
69716,28103,Marshville,NC,Charlotte,Union,7858,97
93798,81435,Mountain Village,CO,,San Miguel,7859,586
99215,97351,Independence,OR,Salem,Polk,7860,144
92523,78580,Raymondville,TX,Raymondville,Willacy,7861,51
84474,60422,Flossmoor,IL,Chicago,Cook,7862,95
82295,55445,Brooklyn Park,MN,Minneapolis-St Paul,Hennepin,7863,170
96946,92610,Lake Forest,CA,Los Angeles-Long Beach-Anaheim,Orange,7864,376
92641,78730,Austin,TX,Austin,Travis,7865,224
99717,98327,Dupont,WA,Seattle,Pierce,7866,154
92110,77807,Bryan,TX,College Station,Brazos,7867,110
95071,85735,Tucson,AZ,Tucson,Pima,7868,97
63915,15131,White Oak,PA,Pittsburgh,Allegheny,7869,79
84548,60514,Clarendon Hills,IL,Chicago,Du Page,7870,265
93385,80433,Conifer,CO,Denver,Jefferson,7871,284
96799,92315,Big Bear Lake,CA,Riverside,San Bernardino,7872,235
60340,6482,Sandy Hook,CT,Stamford,Fairfield,7873,173
79773,49461,Whitehall,MI,Muskegon,Muskegon,7874,105
58384,1475,Town of Winchendon,MA,Worcester,Worcester,7875,118
65702,19021,Croydon,PA,Philadelphia,Bucks,7876,138
86844,65559,Saint James,MO,Rolla,Phelps,7877,79
60558,7045,Montville,NJ,New York,Morris,7878,233
62198,11716,Town of Islip,NY,New York,Suffolk,7879,226
65312,18032,Catasauqua,PA,Allentown,Lehigh,7880,98
64249,15690,Vandergrift,PA,Pittsburgh,Westmoreland,7881,70
73799,36264,Heflin,AL,,Cleburne,7882,68
93470,80549,Wellington,CO,Fort Collins,Larimer,7883,188
90981,75570,New Boston,TX,Texarkana,Bowie,7884,53
87521,67230,Wichita,KS,Wichita,Sedgwick,7885,126
92849,79124,Amarillo,TX,Amarillo,Potter,7886,105
60003,5753,Town of Middlebury,VT,,Addison,7887,140
66060,19807,Wilmington,DE,Philadelphia,New Castle,7888,239
95200,86429,Bullhead City,AZ,Lake Havasu City,Mohave,7889,126
417454,19060,Garnet Valley,PA,Philadelphia,Delaware,7890,174
399674,89519,Reno,NV,Reno,Washoe,7891,205
59074,3249,Gilford,NH,Laconia,Belknap,7892,148
60276,6379,Town of Stonington,CT,New London,New London,7893,162
77303,44703,Canton,OH,Canton,Stark,7894,38
399583,33973,Lehigh Acres,FL,Fort Myers,Lee,7895,114
60025,5819,St Johnsbury,VT,,Caledonia,7896,75
87487,67147,Valley Center,KS,Wichita,Sedgwick,7897,107
70254,29006,Batesburg-Leesville,SC,Columbia,Lexington,7898,65
98110,95326,Hughson,CA,Modesto,Stanislaus,7899,175
77516,45225,Cincinnati,OH,Cincinnati,Hamilton,7900,49
60408,6710,Waterbury,CT,New Haven,New Haven,7901,67
58302,1230,Town of Great Barrington,MA,Pittsfield,Berkshire,7902,196
58846,2657,Provincetown,MA,Cape Cod,Barnstable,7903,575
59063,3235,Franklin,NH,Concord,Merrimack,7904,112
60745,7657,Ridgefield,NJ,New York,Bergen,7905,250
64220,15658,Ligonier Township,PA,Pittsburgh,Westmoreland,7906,115
79798,49544,Walker,MI,Grand Rapids,Kent,7907,101
84304,60041,Long Lake,IL,Chicago,Lake,7908,113
64203,15632,Murrysville,PA,Pittsburgh,Westmoreland,7909,127
85027,61525,Dunlap,IL,Peoria,Peoria,7910,118
77505,45214,Cincinnati,OH,Cincinnati,Hamilton,7911,50
61241,8889,Readington,NJ,New York,Hunterdon,7912,193
58604,2061,Norwell,MA,Boston,Plymouth,7913,280
60504,6907,Stamford,CT,Stamford,Fairfield,7914,257
94265,83669,Star,ID,Boise City,Ada,7915,114
71783,32095,Saint Augustine,FL,Jacksonville,Saint Johns,7916,129
89910,73080,Purcell,OK,Oklahoma City,McClain,7917,78
99784,98402,Tacoma,WA,Seattle,Pierce,7918,235
77951,46072,Tipton,IN,,Tipton,7919,62
73856,36421,Andalusia,AL,,Covington,7920,66
96803,92320,Calimesa,CA,Riverside,Riverside,7921,188
89724,72730,Farmington,AR,Fayetteville,Washington,7922,95
65279,17963,Pine Grove Township,PA,Pottsville,Schuylkill,7923,94
77273,44662,Navarre,OH,Canton,Stark,7924,81
86812,65453,Cuba,MO,,Crawford,7925,87
94931,85355,Glendale,AZ,Phoenix,Maricopa,7926,117
61192,8823,Franklin Township,NJ,New York,Somerset,7927,160
78656,47542,Huntingburg,IN,Jasper,Dubois,7928,82
92206,78016,Devine,TX,San Antonio,Medina,7929,92
62657,12549,Town of Montgomery,NY,New York,Orange,7930,140
62243,11769,Town of Islip,NY,New York,Suffolk,7931,174
58564,1952,Town of Salisbury,MA,Boston,Essex,7932,219
85213,61874,Savoy,IL,Champaign-Urbana,Champaign,7933,108
71413,31064,Monticello,GA,Atlanta,Jasper,7934,73
75304,39455,Lumberton,MS,Hattiesburg,Lamar,7935,60
58990,2916,East Providence,RI,Providence,Providence,7936,174
86366,64129,Kansas City,MO,Kansas City,Jackson,7937,61
93199,80007,Arvada,CO,Denver,Jefferson,7938,238
94284,83712,Boise,ID,Boise City,Ada,7939,184
65523,18518,Old Forge,PA,Scranton,Lackawanna,7940,68
70811,30025,Social Circle,GA,Atlanta,Walton,7941,89
85377,62258,Mascoutah,IL,St. Louis,Saint Clair,7942,113
78612,47448,Nashville,IN,Indianapolis,Brown,7943,115
70290,29067,Kershaw,SC,Charlotte,Lancaster,7944,71
92298,78202,San Antonio,TX,San Antonio,Bexar,7945,60
69286,27301,Greensboro,NC,,Guilford,7946,86
77473,45154,Mount Orab,OH,Cincinnati,Brown,7947,68
85914,63088,Valley Park,MO,St. Louis,Saint Louis,7948,141
96058,90077,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7949,958
97929,95018,Felton,CA,Santa Cruz,Santa Cruz,7950,469
98924,96790,Kaunakakai,HI,Kahului,Maui,7951,472
66528,20640,Indian Head,MD,Washington,Charles,7952,141
60658,7417,Franklin Lakes,NJ,New York,Bergen,7953,314
76961,44047,Jefferson,OH,Ashtabula,Ashtabula,7954,77
78296,46819,Fort Wayne,IN,Fort Wayne,Allen,7955,65
78817,47885,West Terre Haute,IN,Terre Haute,Vigo,7956,55
58372,1460,Littleton,MA,Boston,Middlesex,7957,239
61174,8758,Ocean Township,NJ,New York,Ocean,7958,156
63027,13224,Syracuse,NY,Syracuse,Onondaga,7959,86
70539,29541,Florence,SC,Florence,Florence,7960,83
99357,97537,Rogue River,OR,Medford,Jackson,7961,148
84281,60012,Crystal Lake,IL,Chicago,McHenry,7962,118
71183,30536,Ellijay,GA,,Gilmer,7963,110
66570,20710,Bladensburg,MD,Washington,Prince Georges,7964,209
62301,11954,Montauk,NY,New York,Suffolk,7965,674
98408,95742,Rancho Cordova,CA,Sacramento,Sacramento,7966,177
58769,2460,Newton,MA,Boston,Middlesex,7967,456
61151,8722,Beachwood,NJ,New York,Ocean,7968,154
78938,48062,Richmond,MI,Detroit,Macomb,7969,122
76507,43076,Thornville,OH,Columbus,Fairfield,7970,99
71310,30755,Tunnel Hill,GA,Dalton,Whitfield,7971,76
73097,34431,Dunnellon,FL,Ocala,Marion,7972,76
68193,24531,Chatham,VA,Danville,Pittsylvania,7973,78
71751,32046,Hilliard,FL,Jacksonville,Nassau,7974,95
99325,97487,Veneta,OR,Eugene,Lane,7975,158
77207,44502,Youngstown,OH,Youngstown,Mahoning,7976,27
64786,16866,Philipsburg,PA,State College,Centre,7977,86
84469,60416,Coal City,IL,Chicago,Grundy,7978,109
66733,21029,Clarksville,MD,Baltimore,Howard,7979,237
86145,63664,Potosi,MO,,Washington,7980,73
65386,18222,Butler Township,PA,Scranton,Luzerne,7981,92
93493,80640,Commerce City,CO,Denver,Adams,7982,178
67173,22172,Triangle,VA,Washington,Prince William,7983,161
96777,92276,Thousand Palms,CA,Riverside,Riverside,7984,146
77454,45121,Georgetown,OH,Cincinnati,Brown,7985,60
79188,48415,Birch Run,MI,Saginaw,Saginaw,7986,78
78148,46506,Bremen,IN,Plymouth,Marshall,7987,77
79478,48915,Lansing,MI,Lansing,Ingham,7988,59
58891,2762,Plainville,MA,Boston,Norfolk,7989,221
73301,35068,Fultondale,AL,Birmingham,Jefferson,7990,89
74534,37877,Talbott,TN,Morristown,Hamblen,7991,88
79558,49071,Texas Township,MI,Kalamazoo,Kalamazoo,7992,110
84880,61282,Silvis,IL,Davenport,Rock Island,7993,81
67048,21793,Walkersville,MD,Washington,Frederick,7994,148
74529,37871,Strawberry Plains,TN,Morristown,Jefferson,7995,86
84155,59725,Dillon,MT,,Beaverhead,7996,115
100181,99320,Benton City,WA,Kennewick,Benton,7997,138
62886,12983,Saranac Lake,NY,Malone,Franklin,7998,106
84799,61065,Poplar Grove,IL,Rockford,Boone,7999,76
72860,33850,Lake Alfred,FL,Lakeland,Polk,8000,86
94728,85012,Phoenix,AZ,Phoenix,Maricopa,8001,215
100065,99021,Mead,WA,Spokane,Spokane,8002,150
60720,7607,Maywood,NJ,New York,Bergen,8003,227
97869,94925,Corte Madera,CA,San Francisco,Marin,8004,750
91446,76520,Cameron,TX,,Milam,8005,57
61049,8322,Franklin Township,NJ,Philadelphia,Gloucester,8006,122
82289,55439,Edina,MN,Minneapolis-St Paul,Hennepin,8007,260
70270,29040,Dalzell,SC,Sumter,Sumter,8008,77
75849,40977,Pineville,KY,Middlesborough,Bell,8009,59
60917,8022,Mansfield,NJ,Philadelphia,Burlington,8010,141
84372,60119,Elburn,IL,Chicago,Kane,8011,115
61664,10069,New York,NY,New York,New York,8012,1805
91082,75785,Rusk,TX,Jacksonville,Cherokee,8013,61
62941,13078,De Witt,NY,Syracuse,Onondaga,8014,110
73335,35127,Pleasant Grove,AL,Birmingham,Jefferson,8015,79
61903,10709,Eastchester,NY,New York,Westchester,8016,324
87800,68007,Bennington,NE,Omaha,Douglas,8017,132
66932,21629,Denton,MD,,Caroline,8018,111
73751,36107,Montgomery,AL,Montgomery,Montgomery,8019,41
59222,3824,Town of Durham,NH,Boston,Strafford,8020,165
98337,95642,Jackson,CA,,Amador,8021,173
60765,7716,Atlantic Highlands,NJ,New York,Monmouth,8022,233
65104,17551,Millersville,PA,Lancaster,Lancaster,8023,126
96216,90716,Hawaiian Gardens,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,8024,327
58861,2675,Yarmouth,MA,Cape Cod,Barnstable,8025,237
77121,44307,Akron,OH,Akron,Summit,8026,43
60961,8071,Pitman,NJ,Philadelphia,Gloucester,8027,108
68015,24148,Ridgeway,VA,Martinsville,Henry,8028,70
95146,86040,Page,AZ,Flagstaff,Coconino,8029,137
60975,8086,West Deptford Township,NJ,Philadelphia,Gloucester,8030,118
61845,10536,Town of Bedford,NY,New York,Westchester,8031,261
62911,13036,Central Square,NY,Syracuse,Oswego,8032,84
62993,13152,Town of Skaneateles,NY,Syracuse,Onondaga,8033,159
60549,7034,Parsippany-Troy Hills Township,NJ,New York,Morris,8034,205
79565,49078,Otsego,MI,Holland,Allegan,8035,89
63350,13904,Binghamton,NY,Binghamton,Broome,8036,57
66089,19933,Bridgeville,DE,Salisbury,Sussex,8037,119
72399,33070,Tavernier,FL,Key West,Monroe,8038,397
61081,8502,Montgomery Township,NJ,New York,Somerset,8039,216
86613,64834,Carl Junction,MO,Joplin,Jasper,8040,68
64074,15417,Brownsville Township,PA,Pittsburgh,Fayette,8041,54
71238,30622,Bogart,GA,Athens,Clarke,8042,106
71675,31788,Moultrie,GA,Moultrie,Colquitt,8043,67
74319,37347,Jasper,TN,Chattanooga,Marion,8044,78
77117,44303,Akron,OH,Akron,Summit,8045,81
90910,75442,Farmersville,TX,Dallas-Fort Worth,Collin,8046,113
65576,18708,Shavertown,PA,Scranton,Luzerne,8047,94
92166,77964,Hallettsville,TX,,Lavaca,8048,64
58240,1069,Town of Palmer,MA,Springfield,Hampden,8049,132
85858,63012,Barnhart,MO,St. Louis,Jefferson,8050,127
92578,78643,Llano,TX,,Llano,8051,104
98162,95386,Waterford,CA,Modesto,Stanislaus,8052,167
65054,17363,Hopewell Township,PA,York,York,8053,128
58728,2341,Town of Hanson,MA,Boston,Plymouth,8054,212
93254,80125,Roxborough Park,CO,Denver,Douglas,8055,222
66829,21219,Edgemere,MD,Baltimore,Baltimore,8056,180
95187,86351,Sedona,AZ,Prescott,Yavapai,8057,214
99982,98826,Leavenworth,WA,Wenatchee,Chelan,8058,265
84336,60081,Spring Grove,IL,Chicago,McHenry,8059,118
96105,90248,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,8060,361
64501,16226,Ford City,PA,Pittsburgh,Armstrong,8061,71
71301,30740,Rocky Face,GA,Dalton,Whitfield,8062,84
